Habitat_type;Sampling_regime;PlotIDYear;Exploratory;PlotID;CollectionYear;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
forest;annual;AEW04_2008;ALB;AEW4;2008;5270.89681702104;;130;56;23;15;1273.88828723456;41;12;1696.18956211255;46;19;784.194679789368;20;10;1516.62428788457;2;2;80.5181114507938;127;53;5171.28267090036;1.56327732;1.18346743801653;718.05999;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW04_2009;ALB;AEW4;2009;5838.31842265664;;160;60;20;14;988.143411615277;48;14;1778.93658264544;76;22;918.529456523948;16;10;2152.70897187198;1;1;18.0816099500086;159;59;5820.23681270663;1.56327732;-0.67051383333333;849.08;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW04_2010;ALB;AEW4;2010;5782.06815543598;;306;47;34;14;706.914423291895;47;7;1322.75168207865;107;19;2278.68459216921;118;7;1473.71745789622;8;3;50.3555610117318;297;43;5712.61655975436;1.56327732;-0.89578808333333;736.36999;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW04_2011;ALB;AEW4;2011;6435.99902747432;;388;54;26;16;700.754343415412;64;16;1893.65682514116;30;14;382.712553699474;268;8;3458.87530521828;2;2;38.7640250716933;382;51;6314.50534191589;1.56327732;-0.726615;571.51;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW04_2012;ALB;AEW4;2012;5301.07843071406;;258;59;30;18;316.04741500768;46;12;1976.90861668817;87;17;1068.89017992861;95;12;1939.23221908961;1;1;20.6824151216847;256;57;5280.39601559238;1.56327732;-0.343006363636364;589.76;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW04_2013;ALB;AEW4;2013;5368.36109491366;;306;51;15;12;676.182234787752;202;9;2762.62838337679;67;19;712.251965704655;22;11;1217.29851104446;3;2;37.9178699823874;303;49;5330.44322493127;1.56327732;-0.53165633333333;800.58999;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW04_2014;ALB;AEW4;2014;3161.34417286341;;188;45;10;8;326.563811421057;114;12;1217.4151070082;31;17;505.514153527469;33;8;1111.85110090669;4;2;114.080526179135;184;43;3047.26364668428;1.56327732;1.26429508333333;763.66999;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW04_2015;ALB;AEW4;2015;2570.05449859295;;148;48;18;11;282.5769433678;57;10;452.800127707263;32;15;519.445055087108;41;12;1315.23237243078;0;0;0;147;47;2570.05449859295;1.56327732;0.722843916666667;589.03;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW04_2016;ALB;AEW4;2016;3144.54187321625;;90;33;7;5;108.490482201121;52;12;1103.69492293862;9;9;1193.45397922398;22;7;738.902488852542;2;2;92.7905634990774;87;30;3032.65527504728;1.56327732;2.58325413223141;674.85;10.49;13.27;20.49;21.5;4.87;4.26;1.16;9.13
forest;annual;AEW05_2008;ALB;AEW5;2008;3878.71319130559;;118;40;13;9;548.478012705691;42;4;1074.20938991189;37;17;732.081926622361;26;10;1523.94386206565;1;1;2.00029917261215;117;39;3876.71289213298;0.939163051;1.16390801652893;795.83;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW05_2009;ALB;AEW5;2009;2736.9611598627;;63;33;15;11;416.624970623912;32;9;677.78045399037;6;5;29.4605405599229;10;8;1613.09519468849;2;2;14.9241277502858;61;31;2722.03703211241;0.939163051;-0.7886705;859.28;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW05_2010;ALB;AEW5;2010;4534.37061965173;;153;55;25;18;265.138679493913;63;9;1454.39574607893;28;18;2015.22448586562;37;10;799.611708213263;4;4;18.4086913653;149;51;4515.96192828643;0.939163051;-0.67637491666667;755.06;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW05_2011;ALB;AEW5;2011;8679.31805146446;;491;63;30;19;1339.03085275421;68;16;2530.9262892187;32;14;611.441677344579;361;14;4197.91923214697;2;2;32.2089034972369;488;60;8646.80414796722;0.939163051;-0.535434;596.01;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW05_2012;ALB;AEW5;2012;9065.41208022361;;217;80;33;22;1069.46851762741;72;13;3462.82689177758;42;25;480.967319544779;70;20;4052.14935127384;2;2;106.324214132408;214;77;8959.0878660912;0.939163051;-0.102073388429752;612.15;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW05_2013;ALB;AEW5;2013;5340.21083242339;;259;66;18;18;330.428614562923;188;19;2130.63959898042;22;17;1089.94271703611;31;12;1789.19990184394;17;6;386.394200947725;241;59;4953.81663147567;0.939163051;-0.396756916666667;847.15;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW05_2014;ALB;AEW5;2014;3769.9164317309;;112;39;12;12;224.638313994527;80;12;2676.44411863983;6;5;11.3251625459003;14;10;857.508836550641;8;3;120.258823896159;103;35;3649.65760783474;0.939163051;1.70451441666667;822.93;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW05_2015;ALB;AEW5;2015;2864.92705585654;;111;36;22;14;503.682317282542;73;10;1531.17217535882;8;5;87.5213022762602;8;7;742.551260938925;8;5;188.021545151682;102;30;2639.01136864315;0.939163051;0.940420333333333;640.10999;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW05_2016;ALB;AEW5;2016;9876.82028360746;;93;46;30;14;107.163319748533;28;10;406.424009030763;16;12;73.6941522365978;19;10;9289.53880259157;19;10;8839.28051865752;74;36;1037.53976494994;0.939163051;3.09540644628099;802.74;0;0.06;18.21;27.33;13.47;14.35;0;0
forest;annual;AEW06_2008;ALB;AEW6;2008;5147.0153579367;;181;52;10;9;197.26099248252;69;11;3286.67302025553;74;18;1182.15843036752;28;14;480.922914831131;5;5;56.5543879895112;176;47;5090.46096994719;1.188176588;1.38129446280992;694.56;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW06_2009;ALB;AEW6;2009;4655.13984990132;;136;57;18;13;747.437458602379;63;8;1167.38464907841;30;17;526.493494967491;25;19;2213.82424725305;4;2;16.7050536309975;132;55;4638.43479627032;1.188176588;-0.70399333333333;783.61;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW06_2010;ALB;AEW6;2010;6938.86009382211;;254;50;25;13;1672.21330127864;77;10;1224.00510062616;43;14;2399.59412651388;109;13;1643.04756540343;17;3;29.2854919615971;235;45;6681.4332170207;1.188176588;-0.80950358333333;691.36;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW06_2011;ALB;AEW6;2011;7918.85138900191;;436;69;47;31;1949.02919664306;90;10;1079.12223056634;111;13;2643.37477647023;188;15;2247.32518532228;2;2;9.78052669165818;434;67;7909.07086231026;1.188176588;-0.63176783333333;562.11;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW06_2012;ALB;AEW6;2012;4447.47776366579;;168;55;24;16;243.213529643089;68;8;1909.71253277111;23;12;88.8713977191711;53;19;2205.68030353242;3;2;15.7795478603604;165;53;4431.69821580543;1.188176588;-0.43629479338843;582.06;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW06_2013;ALB;AEW6;2013;6648.14599785834;;297;68;33;20;477.008842182987;179;15;1770.94091430441;55;19;171.610670602089;30;14;4228.58557076886;1;1;9.73333701032286;296;67;6638.41266084802;1.188176588;-0.512309;799.87;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW06_2014;ALB;AEW6;2014;2604.89572793589;;185;38;7;6;197.687143419946;142;12;1550.54889051503;22;13;390.891899760627;14;7;465.767794240286;5;2;82.0597768103573;180;36;2522.83595112553;1.188176588;1.37725033333333;817.9;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW06_2015;ALB;AEW6;2015;4276.72389179261;;254;44;18;14;456.471251158452;123;7;2134.38603235306;22;11;446.087329579211;91;12;1239.77927870188;3;3;23.2956525716596;251;41;4253.42823922095;1.188176588;0.628583166666667;619.67999;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW06_2016;ALB;AEW6;2016;1926.53851586473;;107;32;17;10;192.0250402902;36;8;881.986834953055;8;6;194.985901569897;46;8;657.540739051579;0;0;0;107;32;1926.53851586473;1.188176588;2.52214157024793;692.12;4.78;13.15;25.76;30.25;1.83;3.61;0;0
forest;annual;AEW07_2008;ALB;AEW7;2008;3897.80266028317;;123;62;32;20;929.777733608752;31;13;818.544485788015;34;17;344.173558268406;26;12;1805.30688261799;2;2;23.7055205467035;121;60;3874.09713973646;1.028530392;1.2105473553719;732.72;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW07_2009;ALB;AEW7;2009;1888.15442034108;;128;58;20;18;403.051004974352;33;6;235.177829764285;55;23;386.080580684181;20;11;863.845004918263;1;1;5.42447268584173;126;56;1882.72994765524;1.028530392;-0.597215;832.72;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW07_2010;ALB;AEW7;2010;2132.89927424711;;191;54;16;11;304.855402865577;35;9;475.666188974355;77;21;601.21652405358;63;13;751.161158353597;3;3;5.51422590116446;188;51;2127.38504834594;1.028530392;-0.76378483333333;750.31;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW07_2011;ALB;AEW7;2011;4101.75258449959;;306;66;31;26;628.371661321278;66;9;696.151867888762;119;20;1074.927028665;90;11;1702.30202662455;1;1;18.0816099500086;305;65;4083.67097454958;1.028530392;-0.52240283333333;604.46;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW07_2012;ALB;AEW7;2012;5427.74233500356;;198;65;33;20;978.100098672726;83;13;1593.75773855663;45;17;560.090362381931;37;15;2295.79413539227;8;3;160.61299079433;188;60;5248.03330953934;1.028530392;-0.149545537190083;598.7;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW07_2013;ALB;AEW7;2013;3471.60397666735;;167;43;20;14;572.031664813807;107;6;1315.43401210476;22;13;282.379541860308;18;10;1301.75875788848;6;3;95.5988404900061;161;40;3376.00513617735;1.028530392;-0.49473625;797.87;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW07_2014;ALB;AEW7;2014;3563.49396789481;;133;39;7;5;71.4391382115664;88;13;1093.96015579691;15;10;1213.89349398967;23;11;1184.20117989667;8;3;155.041681886818;123;35;3370.26021666821;1.028530392;1.46482316666667;760.36;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW07_2015;ALB;AEW7;2015;4476.34749944308;;190;54;15;10;63.2957730696804;92;13;1932.05691565929;40;18;180.52896811688;43;13;2300.46584259723;10;4;115.094638606089;180;50;4361.25286083699;1.028530392;0.85102725;612.99;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW07_2016;ALB;AEW7;2016;2515.22429370603;;114;34;12;8;109.68712606414;74;8;872.322506121697;11;11;230.097925012542;17;7;1303.11673650765;0;0;0;114;34;2515.22429370603;1.028530392;3.1230405785124;622.78;43.71;49.77;28.2;17.74;4.58;18.48;0;0
forest;annual;AEW08_2008;ALB;AEW8;2008;12148.1325353323;;208;87;45;22;1675.4078004961;79;13;1804.80461278307;41;30;2771.70144295431;43;22;5896.2186790988;7;7;159.422589494686;201;80;11988.7099458376;0;1.2423073553719;751.56;1.99;10.75;18.73;18.03;9.86;10.33;0;6.38
forest;annual;AEW08_2009;ALB;AEW8;2009;8766.20418199077;;168;74;26;19;862.431784355148;61;11;1103.23215642334;49;28;2695.92360137808;32;16;4104.6166398342;4;4;123.091205399639;163;69;8643.11297659113;0;-0.72108683333333;782.57;1.99;10.75;18.73;18.03;9.86;10.33;0;6.38
forest;annual;AEW08_2010;ALB;AEW8;2010;9053.28023771012;;192;61;19;15;817.030876207977;76;9;2445.0441064724;47;22;2838.91229043998;50;15;2952.29296458976;5;3;163.897089706044;186;57;8889.38314800407;0;-0.57838916666667;711.7;1.99;10.75;18.73;18.03;9.86;10.33;0;6.38
forest;annual;AEW08_2011;ALB;AEW8;2011;8696.3123895286;;336;82;50;24;1279.29547819162;108;16;2663.49062859835;47;25;1052.63688433269;131;17;3700.88939840593;9;8;273.928628050632;326;73;8422.38376147797;0;-0.424767166666667;587.73;1.99;10.75;18.73;18.03;9.86;10.33;0;6.38
forest;annual;AEW08_2012;ALB;AEW8;2012;12137.4468205429;;256;83;53;23;1566.13473713127;87;13;3782.2105843788;63;24;3042.17823700514;53;23;3746.92326202774;9;5;271.07673357346;246;77;11829.2588453382;0;-0.124830991735537;610.08;1.99;10.75;18.73;18.03;9.86;10.33;0;6.38
forest;annual;AEW08_2013;ALB;AEW8;2013;9037.55125263669;;252;62;16;12;502.272792873123;147;14;3071.10469749549;50;24;514.147033749487;39;12;4950.0267285186;6;6;259.897555834172;246;56;8777.65369680252;0;-0.381711666666667;831.49998;1.99;10.75;18.73;18.03;9.86;10.33;0;6.38
forest;annual;AEW08_2015;ALB;AEW8;2015;10104.0270086465;;246;52;14;10;572.617602163617;145;11;3070.60420769838;29;18;297.677559962248;58;13;6163.12763882226;3;2;36.8996902937927;242;49;10067.1273183527;0;0.811541333333333;604.16;1.99;10.75;18.73;18.03;9.86;10.33;0;6.38
forest;annual;AEW08_2016;ALB;AEW8;2016;6743.21519725634;;144;48;12;9;557.271362535648;75;11;1524.55694749523;29;18;295.357170606567;28;10;4366.0297166189;2;2;41.5842805753927;140;44;6696.66747876651;0;2.98819925619835;769.38;1.99;10.75;18.73;18.03;9.86;10.33;0;6.38
forest;annual;AEW09_2008;ALB;AEW9;2008;6183.34141766911;;230;79;48;26;1284.56055446635;67;12;1962.67191997669;64;24;632.300252431943;51;17;2303.80869079412;5;2;75.4274957593823;224;76;6107.91392190972;0.485296467;1.50850892561983;718.66;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;AEW09_2009;ALB;AEW9;2009;6518.70405259232;;186;68;31;19;608.311304535994;73;13;2366.46570417606;40;20;414.725566067673;42;16;3129.2014778126;4;3;35.1533166270987;182;65;6483.55073596523;0.485296467;-0.4065485;763.3;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;AEW09_2010;ALB;AEW9;2010;7818.84812011008;;396;73;28;14;1067.66702784973;70;9;1727.50009142959;152;32;1482.37603357283;146;18;3541.30496725794;4;2;25.9463653687952;391;70;7789.87864931627;0.485296467;-0.468996666666667;697.11;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;AEW09_2011;ALB;AEW9;2011;7401.75979767035;;413;74;35;21;1704.97134450166;77;16;1582.18335954033;50;22;428.649433752125;251;15;3685.95565987624;1;1;20.6824151216847;412;73;7381.07738254867;0.485296467;-0.320895583333333;548.59;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;AEW09_2012;ALB;AEW9;2012;10134.497984031;;339;86;41;19;1750.48910879726;115;16;2995.65149704408;114;30;1260.19184137029;69;21;4128.16553681934;0;0;0;339;86;10134.497984031;0.485296467;-0.149053223140496;610.6;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;AEW09_2013;ALB;AEW9;2013;8308.18098846018;;337;68;25;17;707.501228264909;150;17;4067.21924762304;34;22;632.025437222244;128;12;2901.43507534998;5;5;82.1325880918135;332;63;8226.04840036836;0.485296467;-0.262169916666667;844.58999;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;AEW09_2014;ALB;AEW9;2014;2748.24806633001;;147;50;11;11;337.129311447108;99;12;1068.76755305003;24;19;506.514332621611;13;8;835.83686921126;1;1;1.52858561321321;145;48;2746.71948071679;0.485296467;1.71943091666667;763.65;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;AEW09_2015;ALB;AEW9;2015;5704.56383905883;;188;57;18;13;644.912768955383;104;14;1344.44130013848;27;17;380.708668070362;39;13;3334.50110189461;4;3;1599.1919712526;183;53;4105.37186780623;0.485296467;0.8520695;603.43;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;AEW09_2016;ALB;AEW9;2016;3521.50017810507;;129;45;15;10;84.5279261473885;62;14;2034.74498821796;27;13;305.87531963278;25;8;1096.35194410694;5;4;41.4050785812074;124;41;3480.09509952386;0.485296467;2.9131232231405;725.14;9.56;21.77;30.31;35.24;10.68;8.11;0;0.09
forest;annual;HEW01_2008;HAI;HEW1;2008;12966.4461530309;;321;106;58;32;985.607403122608;26;18;1274.62077685468;146;24;2024.31912574716;91;32;8681.89884730648;5;4;551.811555846015;316;102;12414.6345971849;1.869371269;1.96112570247934;499.02;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW01_2009;HAI;HEW1;2009;8270.56888287771;;192;85;45;24;475.929356229383;16;12;414.690636282634;92;28;3217.81873401484;39;21;4162.13015635085;3;3;20.8332557570362;189;82;8249.73562712067;1.869371269;-0.67689525;610.59;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW01_2010;HAI;HEW1;2010;6390.09065562745;;178;87;59;27;783.696289554396;45;18;1604.80421088844;34;22;146.237714305208;40;20;3855.35244087941;7;7;158.138007206427;168;78;6212.85661375113;1.869371269;-0.79472916666667;537.97;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW01_2011;HAI;HEW1;2011;22477.543765312;;351;115;39;27;1107.68548777402;88;31;3495.71423392693;107;33;9720.6193220463;117;24;8153.52472156474;26;4;655.262782719768;324;110;21803.1849479223;1.869371269;-0.88546175;404.07;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW01_2012;HAI;HEW1;2012;12038.1378814629;;258;86;41;19;1004.74765764826;64;18;3087.44868179468;74;27;880.628132336339;79;22;7065.31340968358;2;2;108.001583193398;256;84;11930.1362982695;1.869371269;0.39500347107438;512.94;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW01_2013;HAI;HEW1;2013;13873.3227429311;;233;96;41;17;1483.85826968935;67;16;1591.64474776436;60;34;3244.36135600533;65;29;7553.45836947203;2;1;192.950189635692;230;94;13680.3725532954;1.869371269;0.039479166666667;605.73;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW01_2014;HAI;HEW1;2014;5878.78078108707;;272;54;26;10;1106.46371833663;56;15;843.95715105467;41;16;1498.85484419505;149;13;2429.50506750072;9;2;812.928308043693;263;52;5065.85247304338;1.869371269;2.33092016666667;548.80999;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW01_2015;HAI;HEW1;2015;8376.57967616465;;227;89;48;25;1261.03847117812;54;18;695.519501051697;67;24;1505.84272435631;58;22;4914.17897957852;10;7;515.609201308198;214;79;7849.1389864809;1.869371269;1.59709025;377.34;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW01_2016;HAI;HEW1;2016;15461.775375791;;216;82;36;23;773.756212255341;56;17;2018.97261008706;70;24;3798.86552498624;54;18;8870.1810284624;4;2;195.795592722935;210;78;15246.8837483982;1.869371269;3.24828495867769;361.7;0;0;0;0.15;0;2.39;0;0
forest;annual;HEW02_2008;HAI;HEW2;2008;5706.68967536634;;235;94;41;27;585.501855279002;22;13;1530.59139239997;121;30;1176.81033021643;51;24;2413.78609747094;3;3;12.4056072419911;230;90;5656.09199878457;1.307316607;2.46468314049587;460.68;4.86;5.72;3.17;11.93;25.44;29.3;4.35;16.02
forest;annual;HEW02_2009;HAI;HEW2;2009;3784.91856374222;;149;74;23;21;571.901675605771;13;7;1382.92460453907;85;29;1042.67715150049;28;17;787.415132096883;5;3;204.068241509393;144;71;3580.85032223283;1.307316607;-0.069419916666667;552.59;4.86;5.72;3.17;11.93;25.44;29.3;4.35;16.02
forest;annual;HEW02_2010;HAI;HEW2;2010;7316.31735450537;;160;81;33;23;1378.40472776517;22;10;981.910884119475;75;32;1156.7831396006;30;16;3799.21860302012;6;4;570.550715105123;154;77;6745.76663940025;1.307316607;-0.58269441666667;520.36;4.86;5.72;3.17;11.93;25.44;29.3;4.35;16.02
forest;annual;HEW02_2011;HAI;HEW2;2011;15986.8452472208;;527;140;74;36;1550.76324808551;55;22;2911.00637174639;286;47;3258.67283080129;112;35;8266.40279658764;12;6;657.936457157625;514;133;15309.8127553933;1.307316607;-0.55450733333333;376.92;4.86;5.72;3.17;11.93;25.44;29.3;4.35;16.02
forest;annual;HEW02_2012;HAI;HEW2;2012;18258.6041021802;;677;164;95;49;2142.8931260276;101;24;3166.73415986954;362;54;5386.83117895881;119;37;7562.14563732429;10;6;391.465983301187;664;156;17848.5535760865;1.307316607;0.882620991735537;457.43;4.86;5.72;3.17;11.93;25.44;29.3;4.35;16.02
forest;annual;HEW02_2013;HAI;HEW2;2013;15035.1398459562;;269;88;33;19;781.935725571077;50;19;2958.78932189337;115;29;4875.25149388645;71;21;6419.16330460525;11;6;642.216119285564;257;81;14390.2196016306;1.307316607;0.337913;561.48;4.86;5.72;3.17;11.93;25.44;29.3;4.35;16.02
forest;annual;HEW02_2014;HAI;HEW2;2014;7086.01257891858;;159;61;21;13;710.182034094179;14;8;529.371982452176;63;23;2020.26732824565;61;17;3826.19123412658;3;1;289.425284453538;156;60;6796.58729446505;1.307316607;2.49559333333333;479.12;4.86;5.72;3.17;11.93;25.44;29.3;4.35;16.02
forest;annual;HEW02_2015;HAI;HEW2;2015;7052.27942447646;;252;87;40;22;964.597370537633;30;18;946.958536794874;119;30;1161.25871818579;63;17;3979.46479895817;5;5;113.623717795242;244;80;6896.50669526023;1.307316607;1.8239305;349.74;4.86;5.72;3.17;11.93;25.44;29.3;4.35;16.02
forest;annual;HEW03_2008;HAI;HEW3;2008;15096.2395096449;;455;109;53;31;1703.07809935056;26;11;1951.14339076445;289;38;4082.98310761581;87;29;7359.03491191405;2;2;16.3715974577989;453;107;15079.8679121871;2.197936325;2.98839876033058;468.99;0;2.91;14.04;20.73;27.17;36.74;0;7.18
forest;annual;HEW03_2009;HAI;HEW3;2009;6073.29742863765;;309;72;21;15;209.54022159455;19;6;495.267065723931;200;28;1091.43049299037;69;23;4277.0596483288;2;2;20.9424767544655;306;69;6052.35495188319;2.197936325;-0.31781925;602.13;0;2.91;14.04;20.73;27.17;36.74;0;7.18
forest;annual;HEW03_2010;HAI;HEW3;2010;7860.64163085263;;218;81;36;23;1940.20363536117;27;14;1418.37075841231;96;27;1616.57089563839;59;17;2885.49634144075;6;3;325.359301841255;212;78;7535.28232901138;2.197936325;-0.74602791666667;533.67;0;2.91;14.04;20.73;27.17;36.74;0;7.18
forest;annual;HEW03_2011;HAI;HEW3;2011;16811.6977971245;;522;128;48;22;1752.78736701418;51;21;1730.96901480986;287;46;4633.23796919381;136;39;8694.70344610669;8;4;353.420945330327;514;124;16458.2768517942;2.197936325;-0.789656;343.32;0;2.91;14.04;20.73;27.17;36.74;0;7.18
forest;annual;HEW03_2012;HAI;HEW3;2012;22190.8490401093;;772;119;71;37;2354.74912782075;46;15;2142.19629710179;352;42;6315.17605498991;303;25;11378.7275601968;7;4;49.1094927254741;765;115;22141.7395473838;2.197936325;0.745154876033058;477.06;0;2.91;14.04;20.73;27.17;36.74;0;7.18
forest;annual;HEW03_2013;HAI;HEW3;2013;16889.115007624;;634;110;53;27;2177.29584646209;45;16;2698.68316115846;353;39;3158.76485900998;181;27;8854.37114099343;5;3;334.668810595984;624;103;16523.8236739825;2.197936325;0.09908;600.75;0;2.91;14.04;20.73;27.17;36.74;0;7.18
forest;annual;HEW03_2015;HAI;HEW3;2015;6685.71835445546;;270;81;23;12;803.231250492944;43;18;1372.22834755791;115;30;941.964217897141;89;21;3568.29453850746;6;4;559.63754652962;263;76;6126.08080792584;2.197936325;2.33654183333333;429.94;0;2.91;14.04;20.73;27.17;36.74;0;7.18
forest;annual;HEW03_2016;HAI;HEW3;2016;9590.08321150337;;227;76;23;14;289.352844873358;32;18;1401.17875018574;121;26;1223.89998011822;51;18;6675.65163632604;5;4;117.659929722705;221;71;9401.5641861335;2.197936325;3.37909123966942;436.64;0;2.91;14.04;20.73;27.17;36.74;0;7.18
forest;annual;HEW04_2008;HAI;HEW4;2008;3834.23962816245;;389;59;47;23;460.170777625665;25;10;1602.95683523824;294;13;547.690698232256;23;13;1223.42131706629;6;4;86.0661963850441;382;54;3748.17343177741;1.890467829;1.70601595041322;485.33;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW04_2009;HAI;HEW4;2009;2564.33392783743;;119;54;33;18;393.510644765073;29;14;1934.62091296886;35;9;53.057654787407;22;13;183.14471531609;5;4;173.088534394175;111;47;2391.24539344326;1.890467829;-0.69989608333333;569.8;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW04_2010;HAI;HEW4;2010;2071.8333249449;;116;40;31;14;384.019728217392;20;6;487.823483875038;42;10;798.037234081366;23;10;401.952878771106;5;4;64.733760409269;110;35;2007.09956453563;1.890467829;-1.14976416666667;561.32001;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW04_2011;HAI;HEW4;2011;14112.7540371287;;412;77;37;20;759.129629680598;272;20;8884.61490536289;65;17;2083.46187038363;38;20;2385.5476317016;35;4;641.363741620745;376;72;13471.390295508;1.890467829;-1.43076725;346.06;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW04_2012;HAI;HEW4;2012;2798.60081077415;;167;47;24;13;555.969647907532;104;16;1228.03643346109;24;9;362.962759680001;15;9;651.631969725529;14;6;304.940905358381;153;41;2493.65990541577;1.890467829;0.220100082644628;490.98;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW04_2013;HAI;HEW4;2013;2179.0814148145;;108;36;11;9;357.249051013636;76;13;1612.7282607532;10;6;171.56800806665;11;8;37.5360949810107;16;5;283.635875813049;92;31;1895.44553900145;1.890467829;-0.081785;578.15;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW04_2014;HAI;HEW4;2014;6010.76426140883;;422;56;13;12;369.227481468022;234;25;4627.61165454789;152;7;145.495407888658;23;12;868.429717504262;130;6;714.226391230917;292;50;5296.53787017791;1.890467829;2.17123608333333;557.74;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW04_2015;HAI;HEW4;2015;5850.49143891323;;232;58;19;14;969.251291803232;135;23;4273.4336901292;58;9;96.7669919029503;20;12;511.039465077854;21;6;1913.28662973941;211;52;3937.20480917382;1.890467829;1.44780183333333;368.8;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW04_2016;HAI;HEW4;2016;6544.42318153814;;203;61;27;21;502.453695552928;97;18;3088.74285593901;56;14;1176.17136563889;23;8;1777.0552644073;15;6;417.220534306053;186;53;6127.20264723208;1.890467829;3.12251413223141;363.71;0;0;3.57;6.86;14.41;17.95;0;7.4
forest;annual;HEW05_2008;HAI;HEW5;2008;19841.366137262;;333;114;85;30;902.631449534066;38;10;5238.06688722235;114;44;6362.99872426296;96;30;7337.6690762426;5;3;263.167467444727;328;111;19578.1986698173;0.955597643;2.11696297520661;538.12;0;0.02;4.8;5.69;1.14;10.97;0;0
